person_id,image_id,slot,collection_status,consent_status,redaction_status,label_status
p_009407,p_009407_07,7,pending,pending,pending,pending
p_009407,p_009407_08,8,pending,pending,pending,pending
p_009407,p_009407_09,9,pending,pending,pending,pending
p_009407,p_009407_10,10,pending,pending,pending,pending
p_009408,p_009408_01,1,pending,pending,pending,pending
p_009408,p_009408_02,2,pending,pending,pending,pending
p_009408,p_009408_03,3,pending,pending,pending,pending
p_009408,p_009408_04,4,pending,pending,pending,pending
p_009408,p_009408_05,5,pending,pending,pending,pending
p_009408,p_009408_06,6,pending,pending,pending,pending
p_009408,p_009408_07,7,pending,pending,pending,pending
p_009408,p_009408_08,8,pending,pending,pending,pending
p_009408,p_009408_09,9,pending,pending,pending,pending
p_009408,p_009408_10,10,pending,pending,pending,pending
p_009409,p_009409_01,1,pending,pending,pending,pending
p_009409,p_009409_02,2,pending,pending,pending,pending
p_009409,p_009409_03,3,pending,pending,pending,pending
p_009409,p_009409_04,4,pending,pending,pending,pending
p_009409,p_009409_05,5,pending,pending,pending,pending
p_009409,p_009409_06,6,pending,pending,pending,pending
p_009409,p_009409_07,7,pending,pending,pending,pending
p_009409,p_009409_08,8,pending,pending,pending,pending
p_009409,p_009409_09,9,pending,pending,pending,pending
p_009409,p_009409_10,10,pending,pending,pending,pending
p_009410,p_009410_01,1,pending,pending,pending,pending
p_009410,p_009410_02,2,pending,pending,pending,pending
p_009410,p_009410_03,3,pending,pending,pending,pending
p_009410,p_009410_04,4,pending,pending,pending,pending
p_009410,p_009410_05,5,pending,pending,pending,pending
p_009410,p_009410_06,6,pending,pending,pending,pending
p_009410,p_009410_07,7,pending,pending,pending,pending
p_009410,p_009410_08,8,pending,pending,pending,pending
p_009410,p_009410_09,9,pending,pending,pending,pending
p_009410,p_009410_10,10,pending,pending,pending,pending
p_009411,p_009411_01,1,pending,pending,pending,pending
p_009411,p_009411_02,2,pending,pending,pending,pending
p_009411,p_009411_03,3,pending,pending,pending,pending
p_009411,p_009411_04,4,pending,pending,pending,pending
p_009411,p_009411_05,5,pending,pending,pending,pending
p_009411,p_009411_06,6,pending,pending,pending,pending
p_009411,p_009411_07,7,pending,pending,pending,pending
p_009411,p_009411_08,8,pending,pending,pending,pending
p_009411,p_009411_09,9,pending,pending,pending,pending
p_009411,p_009411_10,10,pending,pending,pending,pending
p_009412,p_009412_01,1,pending,pending,pending,pending
p_009412,p_009412_02,2,pending,pending,pending,pending
p_009412,p_009412_03,3,pending,pending,pending,pending
p_009412,p_009412_04,4,pending,pending,pending,pending
p_009412,p_009412_05,5,pending,pending,pending,pending
p_009412,p_009412_06,6,pending,pending,pending,pending
p_009412,p_009412_07,7,pending,pending,pending,pending
p_009412,p_009412_08,8,pending,pending,pending,pending
p_009412,p_009412_09,9,pending,pending,pending,pending
p_009412,p_009412_10,10,pending,pending,pending,pending
p_009413,p_009413_01,1,pending,pending,pending,pending
p_009413,p_009413_02,2,pending,pending,pending,pending
p_009413,p_009413_03,3,pending,pending,pending,pending
p_009413,p_009413_04,4,pending,pending,pending,pending
p_009413,p_009413_05,5,pending,pending,pending,pending
p_009413,p_009413_06,6,pending,pending,pending,pending
p_009413,p_009413_07,7,pending,pending,pending,pending
p_009413,p_009413_08,8,pending,pending,pending,pending
p_009413,p_009413_09,9,pending,pending,pending,pending
p_009413,p_009413_10,10,pending,pending,pending,pending
p_009414,p_009414_01,1,pending,pending,pending,pending
p_009414,p_009414_02,2,pending,pending,pending,pending
p_009414,p_009414_03,3,pending,pending,pending,pending
p_009414,p_009414_04,4,pending,pending,pending,pending
p_009414,p_009414_05,5,pending,pending,pending,pending
p_009414,p_009414_06,6,pending,pending,pending,pending
p_009414,p_009414_07,7,pending,pending,pending,pending
p_009414,p_009414_08,8,pending,pending,pending,pending
p_009414,p_009414_09,9,pending,pending,pending,pending
p_009414,p_009414_10,10,pending,pending,pending,pending
p_009415,p_009415_01,1,pending,pending,pending,pending
p_009415,p_009415_02,2,pending,pending,pending,pending
p_009415,p_009415_03,3,pending,pending,pending,pending
p_009415,p_009415_04,4,pending,pending,pending,pending
p_009415,p_009415_05,5,pending,pending,pending,pending
p_009415,p_009415_06,6,pending,pending,pending,pending
p_009415,p_009415_07,7,pending,pending,pending,pending
p_009415,p_009415_08,8,pending,pending,pending,pending
p_009415,p_009415_09,9,pending,pending,pending,pending
p_009415,p_009415_10,10,pending,pending,pending,pending
p_009416,p_009416_01,1,pending,pending,pending,pending
p_009416,p_009416_02,2,pending,pending,pending,pending
p_009416,p_009416_03,3,pending,pending,pending,pending
p_009416,p_009416_04,4,pending,pending,pending,pending
p_009416,p_009416_05,5,pending,pending,pending,pending
p_009416,p_009416_06,6,pending,pending,pending,pending
p_009416,p_009416_07,7,pending,pending,pending,pending
p_009416,p_009416_08,8,pending,pending,pending,pending
p_009416,p_009416_09,9,pending,pending,pending,pending
p_009416,p_009416_10,10,pending,pending,pending,pending
p_009417,p_009417_01,1,pending,pending,pending,pending
p_009417,p_009417_02,2,pending,pending,pending,pending
p_009417,p_009417_03,3,pending,pending,pending,pending
p_009417,p_009417_04,4,pending,pending,pending,pending
p_009417,p_009417_05,5,pending,pending,pending,pending
p_009417,p_009417_06,6,pending,pending,pending,pending
p_009417,p_009417_07,7,pending,pending,pending,pending
p_009417,p_009417_08,8,pending,pending,pending,pending
p_009417,p_009417_09,9,pending,pending,pending,pending
p_009417,p_009417_10,10,pending,pending,pending,pending
p_009418,p_009418_01,1,pending,pending,pending,pending
p_009418,p_009418_02,2,pending,pending,pending,pending
p_009418,p_009418_03,3,pending,pending,pending,pending
p_009418,p_009418_04,4,pending,pending,pending,pending
p_009418,p_009418_05,5,pending,pending,pending,pending
p_009418,p_009418_06,6,pending,pending,pending,pending
p_009418,p_009418_07,7,pending,pending,pending,pending
p_009418,p_009418_08,8,pending,pending,pending,pending
p_009418,p_009418_09,9,pending,pending,pending,pending
p_009418,p_009418_10,10,pending,pending,pending,pending
p_009419,p_009419_01,1,pending,pending,pending,pending
p_009419,p_009419_02,2,pending,pending,pending,pending
p_009419,p_009419_03,3,pending,pending,pending,pending
p_009419,p_009419_04,4,pending,pending,pending,pending
p_009419,p_009419_05,5,pending,pending,pending,pending
p_009419,p_009419_06,6,pending,pending,pending,pending
p_009419,p_009419_07,7,pending,pending,pending,pending
p_009419,p_009419_08,8,pending,pending,pending,pending
p_009419,p_009419_09,9,pending,pending,pending,pending
p_009419,p_009419_10,10,pending,pending,pending,pending
p_009420,p_009420_01,1,pending,pending,pending,pending
p_009420,p_009420_02,2,pending,pending,pending,pending
p_009420,p_009420_03,3,pending,pending,pending,pending
p_009420,p_009420_04,4,pending,pending,pending,pending
p_009420,p_009420_05,5,pending,pending,pending,pending
p_009420,p_009420_06,6,pending,pending,pending,pending
p_009420,p_009420_07,7,pending,pending,pending,pending
p_009420,p_009420_08,8,pending,pending,pending,pending
p_009420,p_009420_09,9,pending,pending,pending,pending
p_009420,p_009420_10,10,pending,pending,pending,pending
p_009421,p_009421_01,1,pending,pending,pending,pending
p_009421,p_009421_02,2,pending,pending,pending,pending
p_009421,p_009421_03,3,pending,pending,pending,pending
p_009421,p_009421_04,4,pending,pending,pending,pending
p_009421,p_009421_05,5,pending,pending,pending,pending
p_009421,p_009421_06,6,pending,pending,pending,pending
p_009421,p_009421_07,7,pending,pending,pending,pending
p_009421,p_009421_08,8,pending,pending,pending,pending
p_009421,p_009421_09,9,pending,pending,pending,pending
p_009421,p_009421_10,10,pending,pending,pending,pending
p_009422,p_009422_01,1,pending,pending,pending,pending
p_009422,p_009422_02,2,pending,pending,pending,pending
p_009422,p_009422_03,3,pending,pending,pending,pending
p_009422,p_009422_04,4,pending,pending,pending,pending
p_009422,p_009422_05,5,pending,pending,pending,pending
p_009422,p_009422_06,6,pending,pending,pending,pending
p_009422,p_009422_07,7,pending,pending,pending,pending
p_009422,p_009422_08,8,pending,pending,pending,pending
p_009422,p_009422_09,9,pending,pending,pending,pending
p_009422,p_009422_10,10,pending,pending,pending,pending
p_009423,p_009423_01,1,pending,pending,pending,pending
p_009423,p_009423_02,2,pending,pending,pending,pending
p_009423,p_009423_03,3,pending,pending,pending,pending
p_009423,p_009423_04,4,pending,pending,pending,pending
p_009423,p_009423_05,5,pending,pending,pending,pending
p_009423,p_009423_06,6,pending,pending,pending,pending
p_009423,p_009423_07,7,pending,pending,pending,pending
p_009423,p_009423_08,8,pending,pending,pending,pending
p_009423,p_009423_09,9,pending,pending,pending,pending
p_009423,p_009423_10,10,pending,pending,pending,pending
p_009424,p_009424_01,1,pending,pending,pending,pending
p_009424,p_009424_02,2,pending,pending,pending,pending
p_009424,p_009424_03,3,pending,pending,pending,pending
p_009424,p_009424_04,4,pending,pending,pending,pending
p_009424,p_009424_05,5,pending,pending,pending,pending
p_009424,p_009424_06,6,pending,pending,pending,pending
p_009424,p_009424_07,7,pending,pending,pending,pending
p_009424,p_009424_08,8,pending,pending,pending,pending
p_009424,p_009424_09,9,pending,pending,pending,pending
p_009424,p_009424_10,10,pending,pending,pending,pending
p_009425,p_009425_01,1,pending,pending,pending,pending
p_009425,p_009425_02,2,pending,pending,pending,pending
p_009425,p_009425_03,3,pending,pending,pending,pending
p_009425,p_009425_04,4,pending,pending,pending,pending
p_009425,p_009425_05,5,pending,pending,pending,pending
p_009425,p_009425_06,6,pending,pending,pending,pending
p_009425,p_009425_07,7,pending,pending,pending,pending
p_009425,p_009425_08,8,pending,pending,pending,pending
p_009425,p_009425_09,9,pending,pending,pending,pending
p_009425,p_009425_10,10,pending,pending,pending,pending
p_009426,p_009426_01,1,pending,pending,pending,pending
p_009426,p_009426_02,2,pending,pending,pending,pending
p_009426,p_009426_03,3,pending,pending,pending,pending
p_009426,p_009426_04,4,pending,pending,pending,pending
p_009426,p_009426_05,5,pending,pending,pending,pending
p_009426,p_009426_06,6,pending,pending,pending,pending
p_009426,p_009426_07,7,pending,pending,pending,pending
p_009426,p_009426_08,8,pending,pending,pending,pending
p_009426,p_009426_09,9,pending,pending,pending,pending
p_009426,p_009426_10,10,pending,pending,pending,pending
p_009427,p_009427_01,1,pending,pending,pending,pending
p_009427,p_009427_02,2,pending,pending,pending,pending
p_009427,p_009427_03,3,pending,pending,pending,pending
p_009427,p_009427_04,4,pending,pending,pending,pending
p_009427,p_009427_05,5,pending,pending,pending,pending
p_009427,p_009427_06,6,pending,pending,pending,pending
p_009427,p_009427_07,7,pending,pending,pending,pending
p_009427,p_009427_08,8,pending,pending,pending,pending
p_009427,p_009427_09,9,pending,pending,pending,pending
p_009427,p_009427_10,10,pending,pending,pending,pending
p_009428,p_009428_01,1,pending,pending,pending,pending
p_009428,p_009428_02,2,pending,pending,pending,pending
p_009428,p_009428_03,3,pending,pending,pending,pending
p_009428,p_009428_04,4,pending,pending,pending,pending
p_009428,p_009428_05,5,pending,pending,pending,pending
p_009428,p_009428_06,6,pending,pending,pending,pending
p_009428,p_009428_07,7,pending,pending,pending,pending
p_009428,p_009428_08,8,pending,pending,pending,pending
p_009428,p_009428_09,9,pending,pending,pending,pending
p_009428,p_009428_10,10,pending,pending,pending,pending
p_009429,p_009429_01,1,pending,pending,pending,pending
p_009429,p_009429_02,2,pending,pending,pending,pending
p_009429,p_009429_03,3,pending,pending,pending,pending
p_009429,p_009429_04,4,pending,pending,pending,pending
p_009429,p_009429_05,5,pending,pending,pending,pending
p_009429,p_009429_06,6,pending,pending,pending,pending
p_009429,p_009429_07,7,pending,pending,pending,pending
p_009429,p_009429_08,8,pending,pending,pending,pending
p_009429,p_009429_09,9,pending,pending,pending,pending
p_009429,p_009429_10,10,pending,pending,pending,pending
p_009430,p_009430_01,1,pending,pending,pending,pending
p_009430,p_009430_02,2,pending,pending,pending,pending
p_009430,p_009430_03,3,pending,pending,pending,pending
p_009430,p_009430_04,4,pending,pending,pending,pending
p_009430,p_009430_05,5,pending,pending,pending,pending
p_009430,p_009430_06,6,pending,pending,pending,pending
p_009430,p_009430_07,7,pending,pending,pending,pending
p_009430,p_009430_08,8,pending,pending,pending,pending
p_009430,p_009430_09,9,pending,pending,pending,pending
p_009430,p_009430_10,10,pending,pending,pending,pending
p_009431,p_009431_01,1,pending,pending,pending,pending
p_009431,p_009431_02,2,pending,pending,pending,pending
p_009431,p_009431_03,3,pending,pending,pending,pending
p_009431,p_009431_04,4,pending,pending,pending,pending
p_009431,p_009431_05,5,pending,pending,pending,pending
p_009431,p_009431_06,6,pending,pending,pending,pending
p_009431,p_009431_07,7,pending,pending,pending,pending
p_009431,p_009431_08,8,pending,pending,pending,pending
p_009431,p_009431_09,9,pending,pending,pending,pending
p_009431,p_009431_10,10,pending,pending,pending,pending
p_009432,p_009432_01,1,pending,pending,pending,pending
p_009432,p_009432_02,2,pending,pending,pending,pending
p_009432,p_009432_03,3,pending,pending,pending,pending
p_009432,p_009432_04,4,pending,pending,pending,pending
p_009432,p_009432_05,5,pending,pending,pending,pending
p_009432,p_009432_06,6,pending,pending,pending,pending
p_009432,p_009432_07,7,pending,pending,pending,pending
p_009432,p_009432_08,8,pending,pending,pending,pending
p_009432,p_009432_09,9,pending,pending,pending,pending
p_009432,p_009432_10,10,pending,pending,pending,pending
p_009433,p_009433_01,1,pending,pending,pending,pending
p_009433,p_009433_02,2,pending,pending,pending,pending
p_009433,p_009433_03,3,pending,pending,pending,pending
p_009433,p_009433_04,4,pending,pending,pending,pending
p_009433,p_009433_05,5,pending,pending,pending,pending
p_009433,p_009433_06,6,pending,pending,pending,pending
p_009433,p_009433_07,7,pending,pending,pending,pending
p_009433,p_009433_08,8,pending,pending,pending,pending
p_009433,p_009433_09,9,pending,pending,pending,pending
p_009433,p_009433_10,10,pending,pending,pending,pending
p_009434,p_009434_01,1,pending,pending,pending,pending
p_009434,p_009434_02,2,pending,pending,pending,pending
